masked_id,Date,Des1,Des2,Des3
41,08012016,CNA Updated,Make An Appt,Securities Transaction
41,08012016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
41,08052016,CLAIMS_PROCESSING,Log On,Risk Screen Failure
41,08052016,CIVSALES_SAVE_AS_YOU_GO_MAINTENANCE,IRA Unscheduled Distribution,Reverse Fee Decision
41,08052016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
41,08082016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
41,08092016,Cash EE Bond,Error,REPORT_AUTO_DELINK
41,08112016,Bill Payment Reversal,Direct Deposit Advance Repayment,RENEW_TIME_ACCOUNT
41,08142016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
41,08172016,ATM/DEBIT PIN CARD,Customized Sumry via Online,QUALIFY_FOR_DEP_EDIT_ADDR_ID
41,08172016,Consumer Establish/Maintain Remittance Agreement,New Deposit Account Open funded via Debit/Credit Card,Service Setup Direct Deposit
41,08172016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
41,08192016,CIVSALES_ONLINE_BANKING_BILL_PAY,Internal debit reversal,REPORT_WAY2SAVE
41,08192016,Book Transfer Create,Direct Deposit Advance Reversal,Reopen
41,08192016,Bank-initiated debit,Deposit Reversal,Referral to Student Loan partner
41,08242016,CIVSALES_CUST_NEEDS_ASSESSMENT,Hold,REPORT_SESSION_END
41,08272016,Account Maintenance,Customer Maintenance Identification,PHOTOCOPIES
41,08272016,Cash EE Bond,Error,REPORT_AUTO_DELINK
41,08272016,CNA Added,M/G/F ,SCHEDULED TRANSFER
41,08292016,CIVSSALES_PMA_ACCOUNT_LINKAGES,LINE_LOAN_DELINQUENT,RIGHT_PANEL_QUICK_LINKS
41,08292016,CNA Added,M/G/F ,SCHEDULED TRANSFER
41,09042016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
41,09052016,Advance Reversal,Customer to Customer Relationship Maintained,POS Preauthorization
41,09052016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
41,09072016,Account Open,Customer Maintenance Income,PHOTOCOPY IMAGE RETRIEVAL
41,09102016,Cash Check on Credit Card/LOC,Enroll Online Wires,REPORT_AUTHENTICATION_TRACKER_DATA
41,09122016,Add Banker Note,Customer Phone Change,POS Debit
41,09122016,Balance Inquiry,Deposit,Referral to Business Insurance partner
41,09142016,CLIENT_SYSTEM_INFO,Lost Stolen Checks/Cards,Safe Deposit Rental
41,09142016,Cancelled,EMAIL MAINTENANCE,REPORT_ACCOUNTCONVERSION
41,09142016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
41,09142016,CLAIMS_PROCESSING,Log On,Risk Screen Failure
41,09152016,Account Maintenance,Customer Maintenance Identification,PHOTOCOPIES
41,09162016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
41,09172016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
41,09172016,Account Maintenance,Customer Maintenance Identification,PHOTOCOPIES
41,09172016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
41,09182016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
41,09272016,CLAIMS_PROCESSING,Log On,Risk Screen Failure
41,09272016,Add Banker Note,Customer Phone Change,POS Debit
41,10052016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
41,10052016,CIVSALES_PMA_ACCOUNT_CONVERSION,IRA Direct Roll Over,RESEARCH
41,10062016,Customer Address Change,Overdraft Protection Transfer Reversal,Transfer of Debit
41,10062016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
41,10062016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
41,10062016,Bill Payment Miscellaneous,Direct Deposit,Referral to Wells Fargo at Work partner
41,10092016,Authorized Credit,Debit Reversal,Referral
41,10152016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
41,10152016,CREDIT CARD REWARDS,ONLINE PROFILE MAINTENANCE,Stop Payment Add
41,10232016,CLAIMS_PROCESSING,Log On,Risk Screen Failure
41,10242016,CIVSALES_CUST_NEEDS_ASSESSMENT,Hold,REPORT_SESSION_END
41,10242016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
41,10242016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
41,10242016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
41,10292016,CIVSALES_CIP_UPDATE,Funds Transfer Detail Inquiry,REPORT_OUT_OF_WALLET_DATA
41,10292016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
41,10292016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
41,10292016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
41,10312016,Account Open,Customer Maintenance Income,PHOTOCOPY IMAGE RETRIEVAL
41,10312016,Correction,NEW_ACCT_OWNERS,SOTA
41,10312016,Authorized Credit,Debit Reversal,Referral
41,10312016,CIVSALES_CUSTOMER_OFFERS,HOME_EQUITY_CAMPAIGN_STATISTICS,REPORT_SSN_LOOKUP
41,11042016,Account Hold Remove,Customer Maintenance - Process Beneficiary Services,PAYOFF PAYDOWN
41,11042016,Credit Reversal,ORDER NEW HEAC CARD,Tax
41,11062016,CLAIMS_PROCESSING,Log On,Risk Screen Failure
41,11062016,Bank Product Purchase Reversal,Deposit Check,Referral to Mortgage partner
41,11082016,CREDIT_CARD_FEE_REIMBURSEMENT,Outbound Leads Inquiry,TOKEN VERIFICATION
41,11112016,Book Transfer Create,Direct Deposit Advance Reversal,Reopen
41,11152016,CIVSALES_CUST_NEEDS_ASSESSMENT,Hold,REPORT_SESSION_END
41,11172016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
41,11182016,CIVSALES_CIP_UPDATE,Funds Transfer Detail Inquiry,REPORT_OUT_OF_WALLET_DATA
41,11202016,Advance,Customer Time Out,POS Merchandise Reversal
41,11202016,CNA Added,M/G/F ,SCHEDULED TRANSFER
41,11202016,CIVSSALES_PMA_ACCOUNT_LINKAGES,LINE_LOAN_DELINQUENT,RIGHT_PANEL_QUICK_LINKS
41,11202016,Account Open,Customer Maintenance Income,PHOTOCOPY IMAGE RETRIEVAL
41,11222016,CIVSALES_CIP_VALIDATION,Funds Transfer Maintained,REPORT_PASSWORD_OPTIONS
41,11232016,Cash WFB Check,Express Balance Statement,REPORT_CALL_PRICING
41,11242016,CLAIMS_PROCESSING,Log On,Risk Screen Failure
41,11242016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
41,11262016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
41,11282016,Cash EE Bond,Error,REPORT_AUTO_DELINK
41,11282016,Bill Payment Reversal,Direct Deposit Advance Repayment,RENEW_TIME_ACCOUNT
41,11282016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
41,11292016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
41,11302016,CIVSALES_PARTNER_REFERRAL_CREATED,IRA Contribution,REPORTS_CTI_REGISTER
41,11302016,AUTHENTICATION_TRACKER_ON_OFF,Debit Adjustment,RECORDED AND PLANNED EVENTS STATS
41,11302016,Customer Address Change,Overdraft Protection Transfer Reversal,Transfer of Debit
41,11302016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
41,12012016,UpdateMSR,Wire Transfer Inquiry,Transfer Reversal
41,12012016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
41,12022016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
41,12042016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
41,12052016,CIVSALES_PMA_ACCOUNT_CONVERSION,IRA Direct Roll Over,RESEARCH
41,12062016,Add Banker Note,Customer Phone Change,POS Debit
41,12062016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
41,12072016,CIVSALES_CUST_NEEDS_ASSESSMENT,Hold,REPORT_SESSION_END
41,12072016,Common Customer Event History tool Customer Level,Misc Credit,Service Enroll Bill Pay
41,12082016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
41,12082016,ACH Prenote,Customer Name Change,PMA_MAINTENANCE
41,12122016,CIVSALES_SAVE_AS_YOU_GO_MAINTENANCE,IRA Unscheduled Distribution,Reverse Fee Decision
41,12122016,Bill Payment Reject,Direct Deposit Advance,REIMBURSEMENTS
41,12132016,Advance Reversal,Customer to Customer Relationship Maintained,POS Preauthorization
41,12132016,Verify Non-WFB Funds,Withdrawal,TRAVEL PLAN INQUIRY
41,12142016,Add Contact Event,Customer Privacy Preferences Maintenance,POS Internal Debit
41,12162016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
41,12162016,Cash Check on Credit Card/LOC,Enroll Online Wires,REPORT_AUTHENTICATION_TRACKER_DATA
41,12162016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
41,12162016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
41,12182016,CIVSALES_CUSTOMER_OFFERS,HOME_EQUITY_CAMPAIGN_STATISTICS,REPORT_SSN_LOOKUP
41,12192016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
41,12232016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
41,12232016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
41,12242016,Consumer Recommendations Create MSR,NEW_ACCT_FUNDING_INFO,Settlements
41,12242016,Bill Payment Reversal,Direct Deposit Advance Repayment,RENEW_TIME_ACCOUNT
41,12242016,CNA Added,M/G/F ,SCHEDULED TRANSFER
41,12262016,Business Credit Only flow selection,Documents hyperlink accessed,REPORT FREQUENCY STATISTICS
41,12262016,ADDRESS CHANGE,Customer Snapshot Inquiry,POS Merchandise Credit Reversal
41,12262016,ADDRESS CHANGE,Customer Snapshot Inquiry,POS Merchandise Credit Reversal
41,12292016,CLIENT_SYSTEM_INFO,Lost Stolen Checks/Cards,Safe Deposit Rental
41,12292016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
41,12292016,BALANCE TRANSFERS,Deposit Advance,Referral to Consumer Insurance partner
41,12312016,Close,LOST/STOLEN/FRAUD,SALES_SUPERVISOR_APPROVAL_OUTCOME
42,07032016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
42,07052016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
42,07102016,CIVSALES_PMA_ADD/REMOVE_OWNERS,IRA REPORTING,Returned Deposited Item
42,07102016,Consumer Deposit Only flow selected,New Deposit Account Open funded via DDA to DDA Transfer,Service Open - Safe Deposit
42,07112016,Bill Payment Miscellaneous,Direct Deposit,Referral to Wells Fargo at Work partner
42,07112016,Correction,NEW_ACCT_OWNERS,SOTA
42,07112016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
42,07132016,Consumer Recommendations Create MSR,NEW_ACCT_FUNDING_INFO,Settlements
42,07132016,Correction,NEW_ACCT_OWNERS,SOTA
42,07132016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
42,07132016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
42,07142016,CIVSALES_RISK_SCREENING,IRA Transfer,Returned Item Adjustment
42,07182016,Consumer  Credit Only flow selected,My Retirement Plan New,Service Fee History hyperlink accessed
42,07212016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
42,07212016,Consumer  New ATM/Check Card Only flow selected,My Retirement Plan Updated,Service Open - Business ATM Check Card
42,07212016,CreateMSR,ODP DETAIL,Stamps Reversal
42,07212016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
42,07272016,CIVSALES_CUST_NEEDS_ASSESSMENT,Hold,REPORT_SESSION_END
42,07282016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
42,07282016,CNA Updated,Make An Appt,Securities Transaction
42,07292016,CLIENT_SYSTEM_INFO,Lost Stolen Checks/Cards,Safe Deposit Rental
42,07302016,Business Credit Only flow selection,Documents hyperlink accessed,REPORT FREQUENCY STATISTICS
42,07302016,Add Contact Event,Customer Privacy Preferences Maintenance,POS Internal Debit
42,08082016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
42,08082016,Credit Options guide (COG) tool accessed,ONLINE_WIRES,Sweep
42,08092016,BALANCE TRANSFERS,Deposit Advance,Referral to Consumer Insurance partner
42,08092016,CREDIT CARD REWARDS,ONLINE PROFILE MAINTENANCE,Stop Payment Add
42,08092016,CNA Updated,Make An Appt,Securities Transaction
42,08112016,Account Open - IRA Account,Customer Maintenance Other,PMA Relationship Maintenance
42,08112016,CIVSALES_CIP_VALIDATION,Funds Transfer Maintained,REPORT_PASSWORD_OPTIONS
42,08112016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
42,08122016,Business Credit Only flow selection,Documents hyperlink accessed,REPORT FREQUENCY STATISTICS
42,08122016,Account Maintenance,Customer Maintenance Identification,PHOTOCOPIES
42,08122016,CIVSALES_CIP_UPDATE,Funds Transfer Detail Inquiry,REPORT_OUT_OF_WALLET_DATA
42,08122016,Consumer Recommendations Create MSR,NEW_ACCT_FUNDING_INFO,Settlements
42,08142016,CLIENT_SYSTEM_INFO,Lost Stolen Checks/Cards,Safe Deposit Rental
42,08142016,Check Card Credit,Fee Decision Tool Approval Queue,REPORT_CTI_REGISTER
42,08142016,CLIENT_SYSTEM_INFO,Lost Stolen Checks/Cards,Safe Deposit Rental
42,08172016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
42,08192016,CNA Updated,Make An Appt,Securities Transaction
42,08192016,CNA Updated,Make An Appt,Securities Transaction
42,08192016,CIV_SPECIAL_RATES,Funds Transfer Create,REPORT_IBK_STATS
42,08242016,Complete Contact Event,Miscellaneous,Service Enroll Remittance Agreement
42,08242016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
42,08272016,CREDIT_CARD_FEE_REIMBURSEMENT,Outbound Leads Inquiry,TOKEN VERIFICATION
42,08272016,Account Hold Add,Customer Interaction fields entered on profile,Payment
42,08292016,Book Transfer Create,Direct Deposit Advance Reversal,Reopen
42,08292016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
42,08292016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
42,08292016,ATM/DEBIT PIN CARD,Customized Sumry via Online,QUALIFY_FOR_DEP_EDIT_ADDR_ID
42,08312016,Consumer Establish/Maintain Remittance Agreement,New Deposit Account Open funded via Debit/Credit Card,Service Setup Direct Deposit
42,09012016,Business Credit Only flow selection,Documents hyperlink accessed,REPORT FREQUENCY STATISTICS
42,09012016,Cash EE Bond,Error,REPORT_AUTO_DELINK
42,09052016,Cash Check on Credit Card/LOC,Enroll Online Wires,REPORT_AUTHENTICATION_TRACKER_DATA
42,09142016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
42,09202016,College Information Maintenance,Memo,SELL_CREDIT
42,09212016,CIVSALES_NEW_CUSTOMER­_PROFILE,Interest,REPORT_SUGGESTION
42,10012016,Business Deposit – IOLTA flow selection,Download,REPORT LOGIN STATISTICS
42,10032016,CIVSALES_PMA_ADD/REMOVE_OWNERS,IRA REPORTING,Returned Deposited Item
42,10032016,College Information Maintenance,Memo,SELL_CREDIT
42,10032016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
42,10102016,CONTACT_EVENT_CREATED,NEW_ACCT_OPEN,SOFTPHONE_EVENT
42,10112016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
42,10112016,Bill Payment Reversal,Direct Deposit Advance Repayment,RENEW_TIME_ACCOUNT
42,10112016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
42,10172016,CIVSALES_TAB_CLICKER,LIGHT_INTERFACE_WITH_CIVSERVICE,Reverse Fee Request
42,10192016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
42,10192016,CIVSALES_ONLINE_BANKING_BILL_PAY,Internal debit reversal,REPORT_WAY2SAVE
42,10192016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
42,10192016,ADDRESS CHANGE,Customer Snapshot Inquiry,POS Merchandise Credit Reversal
42,10212016,CIVSALES_CUST_PROFILE_EDITS,HOME EQUITY OFFER STATS,REPORT_SESSION_START
42,10222016,Check Card Credit,Fee Decision Tool Approval Queue,REPORT_CTI_REGISTER
42,11012016,CREDIT CARD REWARDS,ONLINE PROFILE MAINTENANCE,Stop Payment Add
42,11012016,Common Customer Event History tool Customer Level,Misc Credit,Service Enroll Bill Pay
42,11042016,Advance,Customer Time Out,POS Merchandise Reversal
42,11072016,Complete Contact Event,Miscellaneous,Service Enroll Remittance Agreement
42,11072016,CIVSSALES_PMA_ACCOUNT_LINKAGES,LINE_LOAN_DELINQUENT,RIGHT_PANEL_QUICK_LINKS
42,11092016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
42,11092016,Common Customer Event History tool Customer Level,Misc Credit,Service Enroll Bill Pay
42,11112016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
42,11112016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
42,11122016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
42,11122016,Credit Options guide (COG) tool accessed,ONLINE_WIRES,Sweep
42,11122016,CHECK ORDER,FTO CONVERTER REQUEST,REPORT_ERROR_COMMENT
42,11122016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
42,11132016,Bank Product Purchase Reversal,Deposit Check,Referral to Mortgage partner
42,11142016,CIVSALES_CUSTOMER_OFFERS,HOME_EQUITY_CAMPAIGN_STATISTICS,REPORT_SSN_LOOKUP
42,11182016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
42,11182016,Bill Payment Reject,Direct Deposit Advance,REIMBURSEMENTS
42,11182016,CIVSALES_CUSTOMER_OFFERS,HOME_EQUITY_CAMPAIGN_STATISTICS,REPORT_SSN_LOOKUP
42,11212016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
42,11212016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
42,11212016,Business Deposit – IOLTA flow selection,Download,REPORT LOGIN STATISTICS
42,11212016,ACH Prenote,Customer Name Change,PMA_MAINTENANCE
42,11222016,CIVSALES_RISK_SCREENING,IRA Transfer,Returned Item Adjustment
42,11242016,CIVSALES_NEW_PMA,Interest Adjustment,REPORT_TELEPHONE_TRANSFER
42,11252016,Account Open,Customer Maintenance Income,PHOTOCOPY IMAGE RETRIEVAL
42,12012016,CIVSALES_CARDS (PI),Funds Transfer Deleted,REPORT_MORE_HISTORY
42,12012016,CIVSALES_CIP_UPDATE,Funds Transfer Detail Inquiry,REPORT_OUT_OF_WALLET_DATA
42,12012016,CIVSALES_PMA_ADD/REMOVE_OWNERS,IRA REPORTING,Returned Deposited Item
42,12052016,CIVSALES_CREDIT_OPTION_GUIDE,Global Remittance,REPORT_SALES_TRACKING
42,12052016,Check Card Purchase Transaction,Fee Reversal/Refund/Reimb/Adjustmt,REPORT_ERROR
42,12052016,Credit Reversal,ORDER NEW HEAC CARD,Tax
42,12052016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
42,12062016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
42,12062016,CONTACT_EVENT_CREATED,NEW_ACCT_OPEN,SOFTPHONE_EVENT
42,12072016,Business Deposit – IOLTA flow selection,Download,REPORT LOGIN STATISTICS
42,12072016,Add Contact Event,Customer Privacy Preferences Maintenance,POS Internal Debit
42,12072016,Balance Inquiry,Deposit,Referral to Business Insurance partner
42,12102016,Business Deposit – IOLTA flow selection,Download,REPORT LOGIN STATISTICS
42,12112016,ADDRESS CHANGE,Customer Snapshot Inquiry,POS Merchandise Credit Reversal
42,12122016,Account Maintenance,Customer Maintenance Identification,PHOTOCOPIES
42,12132016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
42,12172016,Cash Check on Credit Card/LOC,Enroll Online Wires,REPORT_AUTHENTICATION_TRACKER_DATA
42,12172016,Credit Reversal,ORDER NEW HEAC CARD,Tax
42,12182016,Balance Inquiry,Deposit,Referral to Business Insurance partner
42,12202016,Check Card Purchase Preauthorization,Fee Decision Tool is accessed from the Checking/Saving Account,REPORT_ECPR_STATS
42,12202016,Balance Transfer Initiated,Deposit (Food Stamps),Referral to Business Payroll partner
42,12202016,CIVSALES_PMA_ADD/REMOVE_OWNERS,IRA REPORTING,Returned Deposited Item
42,12202016,Book Transfer Create,Direct Deposit Advance Reversal,Reopen
42,12212016,ACH Prenote,Customer Name Change,PMA_MAINTENANCE
42,12212016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
42,12212016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
42,12212016,Bank Product Purchase Reversal,Deposit Check,Referral to Mortgage partner
42,12222016,Consumer Recommendations Create MSR,NEW_ACCT_FUNDING_INFO,Settlements
42,12242016,CUAC Maintenance,Overdraft Protection Transfer,Transfer
42,12242016,Cash Non-WFB Check,Express 10 statement,REPORT_BCA_APPS_LOG
42,12272016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
42,12282016,ATM/CHECK CARD MAINTENANCE,Customized Sumry NOT via Online,Purchase Wire
42,12282016,Wire Transfer Create,Wire Transfer Create,Wire Transfer Create
42,12292016,Common Customer Event History tool Account Level,Merchant Card,Service Add Maintain Auto Pay
42,12302016,Bank-initiated debit,Deposit Reversal,Referral to Student Loan partner
42,12302016,CIVSALES_CUSTOMER_SESSION,Incompleted Transaction - Cust Init,REPORT_STOP_PAYMENT
43,07022016,Account Maintenance,Customer Maintenance Identification,PHOTOCOPIES
43,07022016,Bill Payment Miscellaneous,Direct Deposit,Referral to Wells Fargo at Work partner
43,07032016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
43,07032016,Cash WFB Check-OWNER,Express No Balance,REPORT_CARD_CLAIMS
43,07042016,Account Closed,Customer Combine,OVERDRAFT_SERVICE_CHARGES
43,07042016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
43,07042016,CreateMSR,ODP DETAIL,Stamps Reversal
43,07062016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
43,07122016,Correction,NEW_ACCT_OWNERS,SOTA
43,07172016,CIVSALES_RISK_SCREENING,IRA Transfer,Returned Item Adjustment
43,07172016,CIVSALES_PMA_ACCOUNT_CONVERSION,IRA Direct Roll Over,RESEARCH
43,07212016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
43,07212016,Credit Application,ONLINE CHANNEL MAINTENANCE,STATUS SUMMARY DETAIL
43,07212016,Authorized Debit,DEP_PRODUCTS_AND_RATES,Referral to Business Banking Group (BBG) partner
43,07212016,CIVSALES_CARDS (PI),Funds Transfer Deleted,REPORT_MORE_HISTORY
43,07252016,CNA Updated,Make An Appt,Securities Transaction
43,07252016,Account Inquiry,Customer Maintenance Employment,PERFORM MAINTENANCE
43,07302016,UpdateMSR,Wire Transfer Inquiry,Transfer Reversal
43,08032016,Cash Non-WFB Check,Express 10 statement,REPORT_BCA_APPS_LOG
43,08032016,Competitor Accounts Inquiry,Misc Fee,Service Enroll Online Banking
43,08042016,Verify WFB Funds,Withdrawal Reversal,TRAVEL PLAN MAINTENANCE
43,08052016,Account Hold Remove,Customer Maintenance - Process Beneficiary Services,PAYOFF PAYDOWN
43,08102016,CREDIT_CARD_FEE_REIMBURSEMENT,Outbound Leads Inquiry,TOKEN VERIFICATION
43,08112016,CNA Updated,Make An Appt,Securities Transaction
43,08112016,Bank Product Purchase Reversal,Deposit Check,Referral to Mortgage partner
43,08122016,Bank-initiated transfer,DIR_DEP_ADVANCE,Referral to Wealth Brokerage and Retirement partner
43,08132016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
43,08142016,CNA Updated,Make An Appt,Securities Transaction
43,08152016,Balance Inquiry,Deposit,Referral to Business Insurance partner
43,08152016,CLIENT_SYSTEM_INFO,Lost Stolen Checks/Cards,Safe Deposit Rental
43,08162016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
43,08162016,Bank Product Purchase Reversal,Deposit Check,Referral to Mortgage partner
43,08162016,Credit Offer at ATM,ONLINE SERVICE ,Stop Payment Delete
43,08192016,Cash WFB Check-OWNER,Express No Balance,REPORT_CARD_CLAIMS
43,08202016,Account Maintenance,Customer Maintenance Identification,PHOTOCOPIES
43,08232016,Add Contact Event,Customer Privacy Preferences Maintenance,POS Internal Debit
43,08282016,CIVSALES_CIP_VALIDATION,Funds Transfer Maintained,REPORT_PASSWORD_OPTIONS
43,08292016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
43,08312016,Business  Deposit Only – Special Relationship flow,EFORM ACCESS,REPORT_ACCOUNT_CLOSE
43,09012016,Advance Reversal,Customer to Customer Relationship Maintained,POS Preauthorization
43,09022016,CONTACT_EVENT_CREATED,NEW_ACCT_OPEN,SOFTPHONE_EVENT
43,09042016,Consumer  Credit Only flow selected,My Retirement Plan New,Service Fee History hyperlink accessed
43,09062016,CIVSALES_CIP_VALIDATION,Funds Transfer Maintained,REPORT_PASSWORD_OPTIONS
43,09062016,Balance Inquiry,Deposit,Referral to Business Insurance partner
43,09062016,ATM/DEBIT PIN CARD,Customized Sumry via Online,QUALIFY_FOR_DEP_EDIT_ADDR_ID
43,09062016,Customer Address Change,Overdraft Protection Transfer Reversal,Transfer of Debit
43,09092016,Bank Product Purchase,Deposit Advance Reversal,Referral to Merchant Services partner
43,09102016,Authorized Credit,Debit Reversal,Referral
43,09102016,CIVSALES_PMA_ADD/REMOVE_OWNERS,IRA REPORTING,Returned Deposited Item
43,09102016,ATM Time Out,Customized Sumry in Spanish,Purchase Stamps
43,09102016,Add Contact Event,Customer Privacy Preferences Maintenance,POS Internal Debit
43,09112016,CIVSALES_RISK_SCREENING,IRA Transfer,Returned Item Adjustment
43,09142016,Business Deposit and Credit flow selected,DUPLICATE_TIN_OVERRIDE,REPORT WORKFLOW STATISTICS
43,09152016,Check Card Credit,Fee Decision Tool Approval Queue,REPORT_CTI_REGISTER
43,09152016,AUTHENTICATION_TRACKER_ON_OFF,Debit Adjustment,RECORDED AND PLANNED EVENTS STATS
43,09152016,Check,EXPRESSSEND_FIRST_TRANSFER,REPORT_CTI_POP
43,09152016,Agent Call,Customer WIP Inquiry,POS Preauthorization Reversal
43,09162016,Business - Deposit - RETA flow  selected,Dividend,REPLACE CREDIT CARD (Lost Stolen or Damaged)
